p2p_transfer_id,leg_role,customer_id,wallet_id,amount,direction
ANTX-000402933,P2P_RECEIVE,AN-C002023,100002023,1911.89,CREDIT
ANTX-000402934,P2P_SEND,AN-C001558,100001558,524.47,DEBIT
ANTX-000402934,P2P_RECEIVE,AN-C002673,100002673,524.47,CREDIT
ANTX-000402936,P2P_SEND,AN-C001558,100001558,465.85,DEBIT
ANTX-000402936,P2P_RECEIVE,AN-C000294,100000294,465.85,CREDIT
ANTX-000402955,P2P_SEND,AN-C001558,100001558,918.16,DEBIT
ANTX-000402955,P2P_RECEIVE,AN-C001404,100001404,918.16,CREDIT
ANTX-000402956,P2P_SEND,AN-C001558,100001558,196.25,DEBIT
ANTX-000402956,P2P_RECEIVE,AN-C001652,100001652,196.25,CREDIT
ANTX-000402957,P2P_SEND,AN-C001558,100001558,240.25,DEBIT
ANTX-000402957,P2P_RECEIVE,AN-C002177,100002177,240.25,CREDIT
ANTX-000402965,P2P_SEND,AN-C001558,100001558,487.01,DEBIT
ANTX-000402965,P2P_RECEIVE,AN-C001499,100001499,487.01,CREDIT
ANTX-000402971,P2P_SEND,AN-C001558,100001558,73.69,DEBIT
ANTX-000402971,P2P_RECEIVE,AN-C001361,100001361,73.69,CREDIT
ANTX-000402974,P2P_SEND,AN-C001558,100001558,1118.34,DEBIT
ANTX-000402974,P2P_RECEIVE,AN-C000431,100000431,1118.34,CREDIT
ANTX-000402976,P2P_SEND,AN-C001558,100001558,679.89,DEBIT
ANTX-000402976,P2P_RECEIVE,AN-C002174,100002174,679.89,CREDIT
ANTX-000402977,P2P_SEND,AN-C001558,100001558,39.47,DEBIT
ANTX-000402977,P2P_RECEIVE,AN-C002933,100002933,39.47,CREDIT
ANTX-000402982,P2P_SEND,AN-C001558,100001558,57.64,DEBIT
ANTX-000402982,P2P_RECEIVE,AN-C000998,100000998,57.64,CREDIT
ANTX-000402984,P2P_SEND,AN-C001558,100001558,297.97,DEBIT
ANTX-000402984,P2P_RECEIVE,AN-C002907,100002907,297.97,CREDIT
ANTX-000402989,P2P_SEND,AN-C001558,100001558,1800.68,DEBIT
ANTX-000402989,P2P_RECEIVE,AN-C001021,100001021,1800.68,CREDIT
ANTX-000402991,P2P_SEND,AN-C001558,100001558,26.26,DEBIT
ANTX-000402991,P2P_RECEIVE,AN-C001569,100001569,26.26,CREDIT
ANTX-000402992,P2P_SEND,AN-C001558,100001558,15.64,DEBIT
ANTX-000402992,P2P_RECEIVE,AN-C001569,100001569,15.64,CREDIT
ANTX-000402993,P2P_SEND,AN-C001558,100001558,420.59,DEBIT
ANTX-000402993,P2P_RECEIVE,AN-C001503,100001503,420.59,CREDIT
ANTX-000402995,P2P_SEND,AN-C001558,100001558,1268.14,DEBIT
ANTX-000402995,P2P_RECEIVE,AN-C002225,100002225,1268.14,CREDIT
ANTX-000402996,P2P_SEND,AN-C001558,100001558,26.44,DEBIT
ANTX-000402996,P2P_RECEIVE,AN-C001875,100001875,26.44,CREDIT
ANTX-000402999,P2P_SEND,AN-C001558,100001558,96.5,DEBIT
ANTX-000402999,P2P_RECEIVE,AN-C001617,100001617,96.5,CREDIT
ANTX-000403000,P2P_SEND,AN-C001558,100001558,594.9,DEBIT
ANTX-000403000,P2P_RECEIVE,AN-C002089,100002089,594.9,CREDIT
ANTX-000403002,P2P_SEND,AN-C001558,100001558,33.12,DEBIT
ANTX-000403002,P2P_RECEIVE,AN-C000458,100000458,33.12,CREDIT
ANTX-000403003,P2P_SEND,AN-C001558,100001558,1776.19,DEBIT
ANTX-000403003,P2P_RECEIVE,AN-C001168,100001168,1776.19,CREDIT
ANTX-000403007,P2P_SEND,AN-C001558,100001558,1153.91,DEBIT
ANTX-000403007,P2P_RECEIVE,AN-C001871,100001871,1153.91,CREDIT
ANTX-000403011,P2P_SEND,AN-C001558,100001558,2022.85,DEBIT
ANTX-000403011,P2P_RECEIVE,AN-C002799,100002799,2022.85,CREDIT
ANTX-000403015,P2P_SEND,AN-C001558,100001558,782.99,DEBIT
ANTX-000403015,P2P_RECEIVE,AN-C002671,100002671,782.99,CREDIT
ANTX-000403019,P2P_SEND,AN-C001558,100001558,852.3,DEBIT
ANTX-000403019,P2P_RECEIVE,AN-C000856,100000856,852.3,CREDIT
ANTX-000403021,P2P_SEND,AN-C001558,100001558,91.96,DEBIT
ANTX-000403021,P2P_RECEIVE,AN-C002566,100002566,91.96,CREDIT
ANTX-000403022,P2P_SEND,AN-C001558,100001558,344.35,DEBIT
ANTX-000403022,P2P_RECEIVE,AN-C002922,100002922,344.35,CREDIT
ANTX-000403033,P2P_SEND,AN-C001558,100001558,1159.64,DEBIT
ANTX-000403033,P2P_RECEIVE,AN-C000938,100000938,1159.64,CREDIT
ANTX-000403037,P2P_SEND,AN-C001558,100001558,2150.69,DEBIT
ANTX-000403037,P2P_RECEIVE,AN-C002122,100002122,2150.69,CREDIT
ANTX-000403045,P2P_SEND,AN-C001558,100001558,1116.31,DEBIT
ANTX-000403045,P2P_RECEIVE,AN-C002053,100002053,1116.31,CREDIT
ANTX-000403050,P2P_SEND,AN-C001558,100001558,387.34,DEBIT
ANTX-000403050,P2P_RECEIVE,AN-C001588,100001588,387.34,CREDIT
ANTX-000403060,P2P_SEND,AN-C001558,100001558,1702.26,DEBIT
ANTX-000403060,P2P_RECEIVE,AN-C002576,100002576,1702.26,CREDIT
ANTX-000403070,P2P_SEND,AN-C001558,100001558,1068.31,DEBIT
ANTX-000403070,P2P_RECEIVE,AN-C002046,100002046,1068.31,CREDIT
ANTX-000403071,P2P_SEND,AN-C001558,100001558,180.21,DEBIT
ANTX-000403071,P2P_RECEIVE,AN-C000014,100000014,180.21,CREDIT
ANTX-000403075,P2P_SEND,AN-C001558,100001558,925.64,DEBIT
ANTX-000403075,P2P_RECEIVE,AN-C000870,100000870,925.64,CREDIT
ANTX-000403077,P2P_SEND,AN-C001558,100001558,15.58,DEBIT
ANTX-000403077,P2P_RECEIVE,AN-C001066,100001066,15.58,CREDIT
ANTX-000403086,P2P_SEND,AN-C001558,100001558,2060.51,DEBIT
ANTX-000403086,P2P_RECEIVE,AN-C000875,100000875,2060.51,CREDIT
ANTX-000403090,P2P_SEND,AN-C001558,100001558,15.84,DEBIT
ANTX-000403090,P2P_RECEIVE,AN-C001695,100001695,15.84,CREDIT
ANTX-000403094,P2P_SEND,AN-C001558,100001558,2170.9,DEBIT
ANTX-000403094,P2P_RECEIVE,AN-C001712,100001712,2170.9,CREDIT
ANTX-000403096,P2P_SEND,AN-C001558,100001558,133.51,DEBIT
ANTX-000403096,P2P_RECEIVE,AN-C001404,100001404,133.51,CREDIT
ANTX-000403098,P2P_SEND,AN-C001558,100001558,128.69,DEBIT
ANTX-000403098,P2P_RECEIVE,AN-C001446,100001446,128.69,CREDIT
ANTX-000403102,P2P_SEND,AN-C001558,100001558,161.93,DEBIT
ANTX-000403102,P2P_RECEIVE,AN-C000295,100000295,161.93,CREDIT
ANTX-000403110,P2P_SEND,AN-C001558,100001558,1711.02,DEBIT
ANTX-000403110,P2P_RECEIVE,AN-C001332,100001332,1711.02,CREDIT
ANTX-000403116,P2P_SEND,AN-C001558,100001558,84.95,DEBIT
ANTX-000403116,P2P_RECEIVE,AN-C000526,100000526,84.95,CREDIT
ANTX-000403119,P2P_SEND,AN-C001558,100001558,1159.11,DEBIT
ANTX-000403119,P2P_RECEIVE,AN-C002057,100002057,1159.11,CREDIT
ANTX-000403121,P2P_SEND,AN-C001558,100001558,1674.22,DEBIT
ANTX-000403121,P2P_RECEIVE,AN-C002442,100002442,1674.22,CREDIT
ANTX-000403122,P2P_SEND,AN-C001558,100001558,421.48,DEBIT
ANTX-000403122,P2P_RECEIVE,AN-C000590,100000590,421.48,CREDIT
ANTX-000403126,P2P_SEND,AN-C001558,100001558,1323.4,DEBIT
ANTX-000403126,P2P_RECEIVE,AN-C002176,100002176,1323.4,CREDIT
ANTX-000403128,P2P_SEND,AN-C001558,100001558,786.1,DEBIT
ANTX-000403128,P2P_RECEIVE,AN-C000150,100000150,786.1,CREDIT
ANTX-000403129,P2P_SEND,AN-C001558,100001558,252.42,DEBIT
ANTX-000403129,P2P_RECEIVE,AN-C002393,100002393,252.42,CREDIT
ANTX-000403132,P2P_SEND,AN-C001558,100001558,1600.09,DEBIT
ANTX-000403132,P2P_RECEIVE,AN-C001646,100001646,1600.09,CREDIT
ANTX-000403133,P2P_SEND,AN-C001558,100001558,45.35,DEBIT
ANTX-000403133,P2P_RECEIVE,AN-C001509,100001509,45.35,CREDIT
ANTX-000403136,P2P_SEND,AN-C001558,100001558,62.79,DEBIT
ANTX-000403136,P2P_RECEIVE,AN-C002461,100002461,62.79,CREDIT
ANTX-000403138,P2P_SEND,AN-C001558,100001558,1356.36,DEBIT
ANTX-000403138,P2P_RECEIVE,AN-C000092,100000092,1356.36,CREDIT
ANTX-000403139,P2P_SEND,AN-C001558,100001558,1943.83,DEBIT
ANTX-000403139,P2P_RECEIVE,AN-C000856,100000856,1943.83,CREDIT
ANTX-000403141,P2P_SEND,AN-C001558,100001558,15.37,DEBIT
ANTX-000403141,P2P_RECEIVE,AN-C000229,100000229,15.37,CREDIT
ANTX-000403143,P2P_SEND,AN-C001558,100001558,91.47,DEBIT
ANTX-000403143,P2P_RECEIVE,AN-C000079,100000079,91.47,CREDIT
ANTX-000403145,P2P_SEND,AN-C001558,100001558,483.41,DEBIT
ANTX-000403145,P2P_RECEIVE,AN-C000883,100000883,483.41,CREDIT
ANTX-000403147,P2P_SEND,AN-C001558,100001558,338.16,DEBIT
ANTX-000403147,P2P_RECEIVE,AN-C002770,100002770,338.16,CREDIT
ANTX-000403152,P2P_SEND,AN-C001558,100001558,1918.26,DEBIT
ANTX-000403152,P2P_RECEIVE,AN-C001947,100001947,1918.26,CREDIT
ANTX-000403154,P2P_SEND,AN-C001558,100001558,47.99,DEBIT
ANTX-000403154,P2P_RECEIVE,AN-C002144,100002144,47.99,CREDIT
ANTX-000403162,P2P_SEND,AN-C001558,100001558,53.54,DEBIT
ANTX-000403162,P2P_RECEIVE,AN-C002503,100002503,53.54,CREDIT
ANTX-000403178,P2P_SEND,AN-C001558,100001558,101.4,DEBIT
ANTX-000403178,P2P_RECEIVE,AN-C001005,100001005,101.4,CREDIT
ANTX-000403187,P2P_SEND,AN-C001558,100001558,144.96,DEBIT
ANTX-000403187,P2P_RECEIVE,AN-C002258,100002258,144.96,CREDIT
ANTX-000403189,P2P_SEND,AN-C001558,100001558,1505.43,DEBIT
ANTX-000403189,P2P_RECEIVE,AN-C002581,100002581,1505.43,CREDIT
ANTX-000403190,P2P_SEND,AN-C001558,100001558,946.19,DEBIT
ANTX-000403190,P2P_RECEIVE,AN-C000394,100000394,946.19,CREDIT
ANTX-000403191,P2P_SEND,AN-C001558,100001558,272.67,DEBIT
ANTX-000403191,P2P_RECEIVE,AN-C000866,100000866,272.67,CREDIT
ANTX-000403196,P2P_SEND,AN-C001558,100001558,2062.75,DEBIT
ANTX-000403196,P2P_RECEIVE,AN-C002422,100002422,2062.75,CREDIT
ANTX-000403202,P2P_SEND,AN-C001558,100001558,499.62,DEBIT
ANTX-000403202,P2P_RECEIVE,AN-C001551,100001551,499.62,CREDIT
ANTX-000403207,P2P_SEND,AN-C001558,100001558,691.1,DEBIT
ANTX-000403207,P2P_RECEIVE,AN-C001555,100001555,691.1,CREDIT
ANTX-000403218,P2P_SEND,AN-C001558,100001558,145.82,DEBIT
ANTX-000403218,P2P_RECEIVE,AN-C001190,100001190,145.82,CREDIT
ANTX-000403220,P2P_SEND,AN-C001558,100001558,73.51,DEBIT
ANTX-000403220,P2P_RECEIVE,AN-C001772,100001772,73.51,CREDIT
ANTX-000403225,P2P_SEND,AN-C001558,100001558,1389.63,DEBIT
ANTX-000403225,P2P_RECEIVE,AN-C001530,100001530,1389.63,CREDIT
ANTX-000403235,P2P_SEND,AN-C001558,100001558,1159.34,DEBIT
ANTX-000403235,P2P_RECEIVE,AN-C001355,100001355,1159.34,CREDIT
ANTX-000403237,P2P_SEND,AN-C001558,100001558,295.74,DEBIT
ANTX-000403237,P2P_RECEIVE,AN-C002356,100002356,295.74,CREDIT
ANTX-000403238,P2P_SEND,AN-C001558,100001558,11.59,DEBIT
ANTX-000403238,P2P_RECEIVE,AN-C001010,100001010,11.59,CREDIT
ANTX-000403243,P2P_SEND,AN-C001558,100001558,1675.8,DEBIT
ANTX-000403243,P2P_RECEIVE,AN-C002382,100002382,1675.8,CREDIT
ANTX-000403244,P2P_SEND,AN-C001558,100001558,282.84,DEBIT
ANTX-000403244,P2P_RECEIVE,AN-C001488,100001488,282.84,CREDIT
ANTX-000403250,P2P_SEND,AN-C001558,100001558,1437.13,DEBIT
ANTX-000403250,P2P_RECEIVE,AN-C001355,100001355,1437.13,CREDIT
ANTX-000403260,P2P_SEND,AN-C001558,100001558,803.32,DEBIT
ANTX-000403260,P2P_RECEIVE,AN-C000340,100000340,803.32,CREDIT
ANTX-000403261,P2P_SEND,AN-C001558,100001558,1942.07,DEBIT
ANTX-000403261,P2P_RECEIVE,AN-C001923,100001923,1942.07,CREDIT
ANTX-000403265,P2P_SEND,AN-C001558,100001558,140.98,DEBIT
ANTX-000403265,P2P_RECEIVE,AN-C000915,100000915,140.98,CREDIT
ANTX-000403268,P2P_SEND,AN-C001558,100001558,51.03,DEBIT
ANTX-000403268,P2P_RECEIVE,AN-C001862,100001862,51.03,CREDIT
ANTX-000403283,P2P_SEND,AN-C001558,100001558,784.97,DEBIT
ANTX-000403283,P2P_RECEIVE,AN-C000484,100000484,784.97,CREDIT
ANTX-000403285,P2P_SEND,AN-C001558,100001558,14.17,DEBIT
ANTX-000403285,P2P_RECEIVE,AN-C001367,100001367,14.17,CREDIT
ANTX-000403286,P2P_SEND,AN-C001558,100001558,851.11,DEBIT
ANTX-000403286,P2P_RECEIVE,AN-C002688,100002688,851.11,CREDIT
ANTX-000403291,P2P_SEND,AN-C001558,100001558,1893.27,DEBIT
ANTX-000403291,P2P_RECEIVE,AN-C001406,100001406,1893.27,CREDIT
ANTX-000403293,P2P_SEND,AN-C001558,100001558,1502.08,DEBIT
ANTX-000403293,P2P_RECEIVE,AN-C001803,100001803,1502.08,CREDIT
ANTX-000403296,P2P_SEND,AN-C001558,100001558,277.57,DEBIT
ANTX-000403296,P2P_RECEIVE,AN-C002057,100002057,277.57,CREDIT
ANTX-000403298,P2P_SEND,AN-C001558,100001558,900.44,DEBIT
ANTX-000403298,P2P_RECEIVE,AN-C001069,100001069,900.44,CREDIT
ANTX-000403300,P2P_SEND,AN-C001558,100001558,120.31,DEBIT
ANTX-000403300,P2P_RECEIVE,AN-C002241,100002241,120.31,CREDIT
ANTX-000403306,P2P_SEND,AN-C001558,100001558,537.27,DEBIT
ANTX-000403306,P2P_RECEIVE,AN-C000454,100000454,537.27,CREDIT
ANTX-000403307,P2P_SEND,AN-C001558,100001558,561.89,DEBIT
ANTX-000403307,P2P_RECEIVE,AN-C000620,100000620,561.89,CREDIT
ANTX-000403311,P2P_SEND,AN-C001558,100001558,403.7,DEBIT
ANTX-000403311,P2P_RECEIVE,AN-C001757,100001757,403.7,CREDIT
ANTX-000403315,P2P_SEND,AN-C001558,100001558,263.82,DEBIT
ANTX-000403315,P2P_RECEIVE,AN-C002303,100002303,263.82,CREDIT
ANTX-000403318,P2P_SEND,AN-C001558,100001558,1365.16,DEBIT
ANTX-000403318,P2P_RECEIVE,AN-C000658,100000658,1365.16,CREDIT
ANTX-000403322,P2P_SEND,AN-C001558,100001558,420.95,DEBIT
ANTX-000403322,P2P_RECEIVE,AN-C000130,100000130,420.95,CREDIT
ANTX-000403324,P2P_SEND,AN-C001558,100001558,247.35,DEBIT
ANTX-000403324,P2P_RECEIVE,AN-C001376,100001376,247.35,CREDIT
ANTX-000403325,P2P_SEND,AN-C001558,100001558,2050.58,DEBIT
ANTX-000403325,P2P_RECEIVE,AN-C000939,100000939,2050.58,CREDIT
ANTX-000403328,P2P_SEND,AN-C001558,100001558,1133.37,DEBIT
ANTX-000403328,P2P_RECEIVE,AN-C000005,100000005,1133.37,CREDIT
ANTX-000403345,P2P_SEND,AN-C001558,100001558,1457.23,DEBIT
ANTX-000403345,P2P_RECEIVE,AN-C002953,100002953,1457.23,CREDIT
ANTX-000403349,P2P_SEND,AN-C001558,100001558,2121.34,DEBIT
ANTX-000403349,P2P_RECEIVE,AN-C000398,100000398,2121.34,CREDIT
ANTX-000403359,P2P_SEND,AN-C001558,100001558,1352.34,DEBIT
ANTX-000403359,P2P_RECEIVE,AN-C001452,100001452,1352.34,CREDIT
ANTX-000403369,P2P_SEND,AN-C001558,100001558,829.65,DEBIT
ANTX-000403369,P2P_RECEIVE,AN-C002613,100002613,829.65,CREDIT
ANTX-000403371,P2P_SEND,AN-C001558,100001558,1863.61,DEBIT
ANTX-000403371,P2P_RECEIVE,AN-C000487,100000487,1863.61,CREDIT
ANTX-000403376,P2P_SEND,AN-C001558,100001558,510.47,DEBIT
ANTX-000403376,P2P_RECEIVE,AN-C001035,100001035,510.47,CREDIT
ANTX-000403379,P2P_SEND,AN-C001558,100001558,171.15,DEBIT
ANTX-000403379,P2P_RECEIVE,AN-C001092,100001092,171.15,CREDIT
ANTX-000403381,P2P_SEND,AN-C001558,100001558,1273.73,DEBIT
ANTX-000403381,P2P_RECEIVE,AN-C001803,100001803,1273.73,CREDIT
ANTX-000403382,P2P_SEND,AN-C001558,100001558,2232.47,DEBIT
ANTX-000403382,P2P_RECEIVE,AN-C002736,100002736,2232.47,CREDIT
ANTX-000403390,P2P_SEND,AN-C001558,100001558,101.5,DEBIT
ANTX-000403390,P2P_RECEIVE,AN-C000653,100000653,101.5,CREDIT
ANTX-000403391,P2P_SEND,AN-C001558,100001558,1794.3,DEBIT
ANTX-000403391,P2P_RECEIVE,AN-C000701,100000701,1794.3,CREDIT
ANTX-000403392,P2P_SEND,AN-C001558,100001558,443.39,DEBIT
ANTX-000403392,P2P_RECEIVE,AN-C000453,100000453,443.39,CREDIT
ANTX-000403401,P2P_SEND,AN-C001558,100001558,119.47,DEBIT
ANTX-000403401,P2P_RECEIVE,AN-C001707,100001707,119.47,CREDIT
ANTX-000403405,P2P_SEND,AN-C001558,100001558,858.75,DEBIT
ANTX-000403405,P2P_RECEIVE,AN-C002176,100002176,858.75,CREDIT
ANTX-000403408,P2P_SEND,AN-C001558,100001558,38.65,DEBIT
ANTX-000403408,P2P_RECEIVE,AN-C002424,100002424,38.65,CREDIT
ANTX-000403414,P2P_SEND,AN-C001558,100001558,1324.58,DEBIT
ANTX-000403414,P2P_RECEIVE,AN-C001621,100001621,1324.58,CREDIT
ANTX-000403417,P2P_SEND,AN-C001558,100001558,849.05,DEBIT
ANTX-000403417,P2P_RECEIVE,AN-C002786,100002786,849.05,CREDIT
ANTX-000403419,P2P_SEND,AN-C001558,100001558,2253.59,DEBIT
ANTX-000403419,P2P_RECEIVE,AN-C002656,100002656,2253.59,CREDIT
ANTX-000403425,P2P_SEND,AN-C001558,100001558,726.28,DEBIT
ANTX-000403425,P2P_RECEIVE,AN-C001569,100001569,726.28,CREDIT
ANTX-000403436,P2P_SEND,AN-C001558,100001558,1624.0,DEBIT
ANTX-000403436,P2P_RECEIVE,AN-C000336,100000336,1624.0,CREDIT
ANTX-000403437,P2P_SEND,AN-C001558,100001558,2339.98,DEBIT
ANTX-000403437,P2P_RECEIVE,AN-C000800,100000800,2339.98,CREDIT
ANTX-000403446,P2P_SEND,AN-C001558,100001558,572.64,DEBIT
ANTX-000403446,P2P_RECEIVE,AN-C000952,100000952,572.64,CREDIT
ANTX-000403449,P2P_SEND,AN-C001558,100001558,14.68,DEBIT
ANTX-000403449,P2P_RECEIVE,AN-C001684,100001684,14.68,CREDIT
ANTX-000403451,P2P_SEND,AN-C001558,100001558,434.12,DEBIT
ANTX-000403451,P2P_RECEIVE,AN-C001092,100001092,434.12,CREDIT
ANTX-000403458,P2P_SEND,AN-C001558,100001558,598.71,DEBIT
ANTX-000403458,P2P_RECEIVE,AN-C002392,100002392,598.71,CREDIT
ANTX-000403466,P2P_SEND,AN-C001558,100001558,967.58,DEBIT
ANTX-000403466,P2P_RECEIVE,AN-C000506,100000506,967.58,CREDIT
ANTX-000403478,P2P_SEND,AN-C001558,100001558,297.35,DEBIT
ANTX-000403478,P2P_RECEIVE,AN-C002506,100002506,297.35,CREDIT
ANTX-000403495,P2P_SEND,AN-C001558,100001558,728.13,DEBIT
ANTX-000403495,P2P_RECEIVE,AN-C001271,100001271,728.13,CREDIT
ANTX-000403515,P2P_SEND,AN-C001558,100001558,1980.13,DEBIT
ANTX-000403515,P2P_RECEIVE,AN-C000043,100000043,1980.13,CREDIT
ANTX-000403525,P2P_SEND,AN-C001558,100001558,1036.6,DEBIT
ANTX-000403525,P2P_RECEIVE,AN-C002626,100002626,1036.6,CREDIT
ANTX-000403529,P2P_SEND,AN-C001558,100001558,805.29,DEBIT
ANTX-000403529,P2P_RECEIVE,AN-C000776,100000776,805.29,CREDIT
ANTX-000403533,P2P_SEND,AN-C001558,100001558,1670.44,DEBIT
ANTX-000403533,P2P_RECEIVE,AN-C002858,100002858,1670.44,CREDIT
ANTX-000403544,P2P_SEND,AN-C001558,100001558,753.84,DEBIT
ANTX-000403544,P2P_RECEIVE,AN-C001569,100001569,753.84,CREDIT
ANTX-000403554,P2P_SEND,AN-C001558,100001558,2001.87,DEBIT
ANTX-000403554,P2P_RECEIVE,AN-C000361,100000361,2001.87,CREDIT
ANTX-000403555,P2P_SEND,AN-C001558,100001558,556.25,DEBIT
ANTX-000403555,P2P_RECEIVE,AN-C000021,100000021,556.25,CREDIT
ANTX-000403559,P2P_SEND,AN-C001558,100001558,381.25,DEBIT
ANTX-000403559,P2P_RECEIVE,AN-C000534,100000534,381.25,CREDIT
ANTX-000403572,P2P_SEND,AN-C001558,100001558,765.59,DEBIT
ANTX-000403572,P2P_RECEIVE,AN-C002287,100002287,765.59,CREDIT
ANTX-000403573,P2P_SEND,AN-C001558,100001558,262.67,DEBIT
ANTX-000403573,P2P_RECEIVE,AN-C000217,100000217,262.67,CREDIT
ANTX-000403574,P2P_SEND,AN-C001558,100001558,609.72,DEBIT
ANTX-000403574,P2P_RECEIVE,AN-C001752,100001752,609.72,CREDIT
ANTX-000403577,P2P_SEND,AN-C001558,100001558,1372.92,DEBIT
ANTX-000403577,P2P_RECEIVE,AN-C002407,100002407,1372.92,CREDIT
ANTX-000403592,P2P_SEND,AN-C001558,100001558,2139.18,DEBIT
ANTX-000403592,P2P_RECEIVE,AN-C002066,100002066,2139.18,CREDIT
ANTX-000403597,P2P_SEND,AN-C001558,100001558,15.66,DEBIT
ANTX-000403597,P2P_RECEIVE,AN-C001509,100001509,15.66,CREDIT
ANTX-000403605,P2P_SEND,AN-C001558,100001558,33.66,DEBIT
ANTX-000403605,P2P_RECEIVE,AN-C000819,100000819,33.66,CREDIT
ANTX-000403607,P2P_SEND,AN-C001558,100001558,2249.35,DEBIT
ANTX-000403607,P2P_RECEIVE,AN-C002937,100002937,2249.35,CREDIT
ANTX-000403610,P2P_SEND,AN-C001558,100001558,729.95,DEBIT
ANTX-000403610,P2P_RECEIVE,AN-C000989,100000989,729.95,CREDIT
ANTX-000403611,P2P_SEND,AN-C001558,100001558,23.46,DEBIT
ANTX-000403611,P2P_RECEIVE,AN-C000019,100000019,23.46,CREDIT
ANTX-000403613,P2P_SEND,AN-C001558,100001558,2400.24,DEBIT
ANTX-000403613,P2P_RECEIVE,AN-C001228,100001228,2400.24,CREDIT
ANTX-000403617,P2P_SEND,AN-C001558,100001558,230.16,DEBIT
ANTX-000403617,P2P_RECEIVE,AN-C002818,100002818,230.16,CREDIT
ANTX-000403618,P2P_SEND,AN-C001558,100001558,781.07,DEBIT
ANTX-000403618,P2P_RECEIVE,AN-C002749,100002749,781.07,CREDIT
ANTX-000403619,P2P_SEND,AN-C001558,100001558,190.87,DEBIT
ANTX-000403619,P2P_RECEIVE,AN-C000575,100000575,190.87,CREDIT
ANTX-000403620,P2P_SEND,AN-C001558,100001558,1966.55,DEBIT
ANTX-000403620,P2P_RECEIVE,AN-C002109,100002109,1966.55,CREDIT
ANTX-000403622,P2P_SEND,AN-C001558,100001558,2019.28,DEBIT
ANTX-000403622,P2P_RECEIVE,AN-C001226,100001226,2019.28,CREDIT
ANTX-000403623,P2P_SEND,AN-C001558,100001558,614.69,DEBIT
ANTX-000403623,P2P_RECEIVE,AN-C000398,100000398,614.69,CREDIT
ANTX-000403625,P2P_SEND,AN-C001558,100001558,2258.56,DEBIT
ANTX-000403625,P2P_RECEIVE,AN-C001173,100001173,2258.56,CREDIT
ANTX-000403634,P2P_SEND,AN-C001558,100001558,36.39,DEBIT
ANTX-000403634,P2P_RECEIVE,AN-C000856,100000856,36.39,CREDIT
ANTX-000403638,P2P_SEND,AN-C001558,100001558,1699.35,DEBIT
ANTX-000403638,P2P_RECEIVE,AN-C002070,100002070,1699.35,CREDIT
ANTX-000403642,P2P_SEND,AN-C001558,100001558,174.44,DEBIT
ANTX-000403642,P2P_RECEIVE,AN-C000517,100000517,174.44,CREDIT
ANTX-000403645,P2P_SEND,AN-C001558,100001558,19.9,DEBIT
ANTX-000403645,P2P_RECEIVE,AN-C000613,100000613,19.9,CREDIT
ANTX-000403647,P2P_SEND,AN-C001558,100001558,1308.93,DEBIT
ANTX-000403647,P2P_RECEIVE,AN-C001016,100001016,1308.93,CREDIT
ANTX-000403655,P2P_SEND,AN-C001558,100001558,130.92,DEBIT
ANTX-000403655,P2P_RECEIVE,AN-C000566,100000566,130.92,CREDIT
ANTX-000403657,P2P_SEND,AN-C001558,100001558,2036.86,DEBIT
ANTX-000403657,P2P_RECEIVE,AN-C000817,100000817,2036.86,CREDIT
ANTX-000403660,P2P_SEND,AN-C001558,100001558,1494.08,DEBIT
ANTX-000403660,P2P_RECEIVE,AN-C000497,100000497,1494.08,CREDIT
ANTX-000403670,P2P_SEND,AN-C001558,100001558,2386.33,DEBIT
ANTX-000403670,P2P_RECEIVE,AN-C001843,100001843,2386.33,CREDIT
ANTX-000403676,P2P_SEND,AN-C001558,100001558,862.7,DEBIT
ANTX-000403676,P2P_RECEIVE,AN-C000325,100000325,862.7,CREDIT
ANTX-000403677,P2P_SEND,AN-C001558,100001558,177.12,DEBIT
ANTX-000403677,P2P_RECEIVE,AN-C001495,100001495,177.12,CREDIT
ANTX-000403684,P2P_SEND,AN-C001558,100001558,1485.0,DEBIT
ANTX-000403684,P2P_RECEIVE,AN-C000874,100000874,1485.0,CREDIT
ANTX-000403694,P2P_SEND,AN-C001558,100001558,1567.43,DEBIT
ANTX-000403694,P2P_RECEIVE,AN-C001559,100001559,1567.43,CREDIT
ANTX-000403698,P2P_SEND,AN-C001558,100001558,1851.54,DEBIT
ANTX-000403698,P2P_RECEIVE,AN-C002916,100002916,1851.54,CREDIT
ANTX-000403700,P2P_SEND,AN-C001558,100001558,1658.41,DEBIT
ANTX-000403700,P2P_RECEIVE,AN-C001938,100001938,1658.41,CREDIT
ANTX-000403702,P2P_SEND,AN-C001558,100001558,38.06,DEBIT
ANTX-000403702,P2P_RECEIVE,AN-C000983,100000983,38.06,CREDIT
ANTX-000403706,P2P_SEND,AN-C001558,100001558,1353.56,DEBIT
ANTX-000403706,P2P_RECEIVE,AN-C002781,100002781,1353.56,CREDIT
ANTX-000403710,P2P_SEND,AN-C001558,100001558,829.81,DEBIT
ANTX-000403710,P2P_RECEIVE,AN-C000523,100000523,829.81,CREDIT
ANTX-000403712,P2P_SEND,AN-C001558,100001558,2166.41,DEBIT
ANTX-000403712,P2P_RECEIVE,AN-C002843,100002843,2166.41,CREDIT
ANTX-000403714,P2P_SEND,AN-C001558,100001558,2126.38,DEBIT
