synthetic_person_id,source_entity,source_customer_id,tier,activity_factor,pay_sensitivity,seasonal_sensitivity,night_preference,geo_stability,lifecycle_state,scenario_id,severity,difficulty,burst_window_count
P02497,ananse,AN-C002497,High,1.165554,0.772756,1.096536,0.879257,0.75523,ACTIVE,,,,1
P02498,ananse,AN-C002498,Low,1.078721,1.194473,0.978863,0.990035,0.79672,ACTIVE,,,,2
P02499,ananse,AN-C002499,Low,1.489103,0.778169,0.925264,0.136588,0.99115,ACTIVE,,,,1
P02500,ananse,AN-C002500,Moderate,1.106614,0.954129,1.07911,0.138238,0.802834,ACTIVE,,,,2
P02501,ananse,AN-C002501,High,0.680852,0.82271,1.113108,0.823739,0.982003,ACTIVE,,,,2
P02502,ananse,AN-C002502,High,1.590528,1.032472,0.80953,0.986643,0.760586,ACTIVE,S10,Medium,Contextual,0
P02503,ananse,AN-C002503,Low,1.111129,0.831824,1.119988,0.347868,0.920081,REDUCED_ACTIVITY,,,,0
P02504,ananse,AN-C002504,Moderate,1.320475,1.205869,1.019589,0.894467,0.961968,ACTIVE,,,,2
P02505,ananse,AN-C002505,Moderate,0.7705,1.052158,0.929361,0.332604,0.785467,ACTIVE,,,,1
P02506,ananse,AN-C002506,Very Low,0.972683,1.035716,1.100216,0.742607,0.823198,ACTIVE,,,,2
P02507,ananse,AN-C002507,High,1.471944,0.898696,1.192239,0.746132,0.909113,ACTIVE,,,,0
P02508,ananse,AN-C002508,Moderate,0.833347,0.792562,1.117765,0.789832,0.88909,ACTIVE,,,,1
P02509,ananse,AN-C002509,Very High,0.738333,0.815496,0.897799,0.386205,0.907975,REDUCED_ACTIVITY,,,,1
P02510,ananse,AN-C002510,Moderate,0.733046,1.226876,0.860748,0.941654,0.803634,ACTIVE,,,,0
P02511,ananse,AN-C002511,Low,1.183965,1.078791,0.852983,0.812963,0.857852,REDUCED_ACTIVITY,,,,2
P02512,ananse,AN-C002512,Moderate,0.763156,0.823834,1.10843,0.067192,0.867526,ACTIVE,,,,3
P02513,ananse,AN-C002513,Low,0.961508,1.116004,1.072284,0.682495,0.916701,ACTIVE,,,,0
P02514,ananse,AN-C002514,Moderate,1.41272,0.864258,1.178776,0.123932,0.905116,ACTIVE,,,,1
P02515,ananse,AN-C002515,High,1.349371,0.824615,1.12871,0.164455,0.888783,ACTIVE,,,,0
P02516,ananse,AN-C002516,High,0.544809,0.967581,0.932082,0.671088,0.924022,REDUCED_ACTIVITY,,,,0
P02517,ananse,AN-C002517,Moderate,1.004819,0.864496,1.121533,0.438494,0.861493,ACTIVE,S02,Low,Detectable,0
P02518,ananse,AN-C002518,Moderate,0.82381,1.132675,1.195738,0.089834,0.839258,REDUCED_ACTIVITY,,,,1
P02519,ananse,AN-C002519,Moderate,0.837171,1.151721,0.828336,0.925062,0.881726,REDUCED_ACTIVITY,,,,0
P02520,ananse,AN-C002520,Moderate,0.873845,1.18409,0.858096,0.19289,0.896536,ACTIVE,,,,2
P02521,ananse,AN-C002521,Low,1.003292,0.843075,1.154811,0.609632,0.870148,ACTIVE,,,,0
P02522,ananse,AN-C002522,Low,1.471268,1.022462,1.038284,0.027334,0.763969,ACTIVE,,,,1
P02523,ananse,AN-C002523,Moderate,1.006576,0.796166,1.04328,0.566384,0.847307,ACTIVE,,,,0
P02524,ananse,AN-C002524,Moderate,0.873372,0.8804,1.093627,0.100862,0.987663,ACTIVE,,,,1
P02525,ananse,AN-C002525,Moderate,1.625193,1.1691,0.981593,0.613823,0.993307,REDUCED_ACTIVITY,,,,2
P02526,ananse,AN-C002526,Very Low,1.040823,0.848286,1.108192,0.280271,0.863723,ACTIVE,,,,0
P02527,ananse,AN-C002527,Moderate,1.137005,0.912252,0.826422,0.26441,0.947607,ACTIVE,,,,0
P02528,ananse,AN-C002528,Low,1.402328,0.984844,1.074198,0.717229,0.78517,ACTIVE,,,,0
P02529,ananse,AN-C002529,Moderate,1.055221,0.835956,1.068139,0.944548,0.829027,RAMP_UP,,,,1
P02530,ananse,AN-C002530,Very Low,0.744016,1.237276,0.905624,0.694032,0.832857,ACTIVE,S03,Low,Contextual,1
P02531,ananse,AN-C002531,Low,0.940406,1.018251,0.887602,0.980132,0.856414,REDUCED_ACTIVITY,,,,1
P02532,ananse,AN-C002532,Low,1.075291,1.172094,1.094429,0.061021,0.949944,INACTIVE,,,,3
P02533,ananse,AN-C002533,Low,0.706846,0.781297,0.983208,0.769623,0.994625,ACTIVE,,,,0
P02534,ananse,AN-C002534,Moderate,0.890257,1.071851,0.926013,0.612256,0.962202,ACTIVE,,,,0
P02535,ananse,AN-C002535,Moderate,1.381122,0.857828,1.088656,0.222242,0.97481,ACTIVE,,,,0
P02536,ananse,AN-C002536,Low,1.300548,1.124713,0.864286,0.603272,0.871379,ACTIVE,,,,1
P02537,ananse,AN-C002537,Moderate,0.681219,1.103481,0.843935,0.067937,0.992395,ACTIVE,,,,0
P02538,ananse,AN-C002538,Low,0.999525,0.83219,1.096802,0.309458,0.867775,ACTIVE,S03,Low,Detectable,0
P02539,ananse,AN-C002539,Very Low,0.914333,1.231989,0.995121,0.765684,0.821738,ACTIVE,,,,0
P02540,ananse,AN-C002540,Very Low,0.747933,1.198432,0.81335,0.619355,0.820628,ACTIVE,,,,1
P02541,ananse,AN-C002541,Moderate,1.025287,0.780824,1.068176,0.137861,0.772578,ACTIVE,,,,0
P02542,ananse,AN-C002542,Very Low,0.781117,0.844404,0.962445,0.776748,0.946087,ACTIVE,,,,0
P02543,ananse,AN-C002543,Low,1.333339,0.943292,1.052607,0.57137,0.754926,ACTIVE,,,,1
P02544,ananse,AN-C002544,Very High,1.14734,0.964667,0.874019,0.993894,0.845657,ACTIVE,,,,2
P02545,ananse,AN-C002545,Low,0.86008,1.152169,0.813063,0.809194,0.836759,RAMP_UP,,,,1
P02546,ananse,AN-C002546,Moderate,1.319694,1.096565,0.88469,0.098439,0.8739,REDUCED_ACTIVITY,,,,0
P02547,ananse,AN-C002547,Low,1.276547,0.803075,0.910024,0.303824,0.961687,ACTIVE,,,,0
P02548,ananse,AN-C002548,High,1.310376,1.111194,1.102413,0.309421,0.814558,REDUCED_ACTIVITY,,,,2
P02549,ananse,AN-C002549,Very Low,0.496523,1.199328,1.142476,0.236347,0.798668,ACTIVE,,,,0
P02550,ananse,AN-C002550,Low,0.796529,0.987997,0.983519,0.485047,0.953183,RAMP_UP,,,,0
P02551,ananse,AN-C002551,Low,0.937654,0.891061,1.047104,0.659778,0.90228,ACTIVE,,,,0
P02552,ananse,AN-C002552,Moderate,0.650545,1.154085,0.868211,0.038194,0.942698,INACTIVE,,,,1
P02553,ananse,AN-C002553,High,0.994592,0.936382,1.01564,0.893776,0.91723,ACTIVE,,,,0
P02554,ananse,AN-C002554,Very Low,1.411212,0.976853,0.873521,0.099669,0.85759,ACTIVE,,,,0
P02555,ananse,AN-C002555,Low,0.912296,0.968034,1.180954,0.784043,0.874642,ACTIVE,,,,1
P02556,ananse,AN-C002556,Very Low,0.985562,1.128496,0.889059,0.728498,0.834972,ACTIVE,,,,1
P02557,ananse,AN-C002557,Moderate,0.637235,1.02391,1.080576,0.024784,0.788259,RAMP_UP,,,,1
P02558,ananse,AN-C002558,Low,0.827659,1.033326,0.818786,0.079513,0.763074,ACTIVE,S03,High,Cross-institution,2
P02559,ananse,AN-C002559,Low,0.761865,1.169261,1.01557,0.958675,0.973318,ACTIVE,,,,0
P02560,ananse,AN-C002560,Moderate,1.201922,0.8835,1.011057,0.875197,0.930338,ACTIVE,,,,2
P02561,ananse,AN-C002561,High,0.916504,1.091545,0.860971,0.851733,0.807152,ACTIVE,,,,0
P02562,ananse,AN-C002562,Very Low,0.981722,0.842633,0.902492,0.495104,0.884627,ACTIVE,,,,0
P02563,ananse,AN-C002563,Low,1.065049,0.948872,1.125885,0.629683,0.97935,ACTIVE,,,,1
P02564,ananse,AN-C002564,Moderate,0.728829,1.000599,0.92029,0.371998,0.934883,ACTIVE,,,,0
P02565,ananse,AN-C002565,Low,0.703392,0.817101,0.828733,0.494243,0.909862,INACTIVE,,,,0
P02566,ananse,AN-C002566,Moderate,1.642851,0.894515,0.894961,0.22029,0.991562,ACTIVE,,,,0
P02567,ananse,AN-C002567,Low,0.86016,1.08507,1.067589,0.789357,0.764785,ACTIVE,,,,1
P02568,ananse,AN-C002568,Moderate,0.893697,0.862588,0.835547,0.254095,0.892261,ACTIVE,,,,1
P02569,ananse,AN-C002569,High,0.946447,1.230968,1.109691,0.47247,0.795651,ACTIVE,,,,1
P02570,ananse,AN-C002570,Low,0.958163,1.075967,1.012736,0.952249,0.899871,ACTIVE,,,,1
P02571,ananse,AN-C002571,Moderate,0.905514,0.773382,0.96039,0.939987,0.865932,INACTIVE,,,,1
P02572,ananse,AN-C002572,Very Low,1.130196,1.003894,0.967015,0.03856,0.771624,ACTIVE,,,,3
P02573,ananse,AN-C002573,Very Low,0.737052,1.222012,0.990156,0.467146,0.811921,REDUCED_ACTIVITY,,,,0
P02574,ananse,AN-C002574,High,0.881108,1.049447,1.027683,0.677538,0.94105,ACTIVE,,,,0
P02575,ananse,AN-C002575,Low,0.92196,1.121511,0.979334,0.77283,0.81942,ACTIVE,,,,0
P02576,ananse,AN-C002576,Low,0.866924,0.779542,0.944539,0.276717,0.836209,ACTIVE,,,,1
P02577,ananse,AN-C002577,Very High,1.13938,1.136368,1.080251,0.868944,0.829957,REDUCED_ACTIVITY,,,,0
P02578,ananse,AN-C002578,Very Low,1.446803,1.240629,0.940987,0.440516,0.814063,REDUCED_ACTIVITY,S09,Low,Detectable,0
P02579,ananse,AN-C002579,Moderate,1.335301,1.17311,1.190043,0.07145,0.814225,ACTIVE,,,,1
P02580,ananse,AN-C002580,Low,1.367404,1.063407,0.911861,0.213927,0.834552,ACTIVE,,,,0
P02581,ananse,AN-C002581,Moderate,1.339786,0.822673,1.088317,0.141821,0.914116,ACTIVE,,,,0
P02582,ananse,AN-C002582,Low,0.863866,1.121052,1.02131,0.573066,0.82347,ACTIVE,,,,4
P02583,ananse,AN-C002583,Very Low,0.903458,1.027821,0.941363,0.907424,0.90476,INACTIVE,,,,0
P02584,ananse,AN-C002584,Moderate,1.080085,0.858937,1.198644,0.441363,0.948379,ACTIVE,,,,0
P02585,ananse,AN-C002585,Low,0.898727,0.799479,1.12509,0.356125,0.776162,ACTIVE,S12,Medium,Cross-institution,0
P02586,ananse,AN-C002586,Moderate,1.010481,0.773365,1.063824,0.570571,0.98586,ACTIVE,,,,0
P02587,ananse,AN-C002587,Low,0.982132,1.208253,0.998803,0.007905,0.792834,ACTIVE,,,,1
P02588,ananse,AN-C002588,Moderate,1.099349,0.941326,1.174763,0.42475,0.938067,ACTIVE,,,,0
P02589,ananse,AN-C002589,Moderate,0.930109,0.844041,0.988672,0.458327,0.870772,ACTIVE,,,,0
P02590,ananse,AN-C002590,Moderate,0.827218,1.014452,1.184498,0.266266,0.972434,ACTIVE,,,,0
P02591,ananse,AN-C002591,Low,0.703438,0.858711,1.01139,0.104576,0.756242,ACTIVE,,,,3
P02592,ananse,AN-C002592,Moderate,1.010338,1.108037,0.917121,0.069286,0.922162,ACTIVE,,,,1
P02593,ananse,AN-C002593,Moderate,1.092098,1.192194,1.156743,0.057911,0.963719,ACTIVE,,,,1
P02594,ananse,AN-C002594,Moderate,0.56067,0.950144,0.997255,0.151751,0.987951,ACTIVE,,,,2
P02595,ananse,AN-C002595,Moderate,0.744396,1.037864,0.932068,0.619632,0.995955,ACTIVE,,,,0
P02596,ananse,AN-C002596,Low,1.067884,1.029846,1.067025,0.465342,0.91061,ACTIVE,,,,0
P02597,ananse,AN-C002597,Moderate,0.848759,0.962836,1.192447,0.609063,0.865966,ACTIVE,,,,0
P02598,ananse,AN-C002598,Low,0.905838,1.220039,1.172868,0.286985,0.766915,ACTIVE,S12,Medium,Detectable,0
P02599,ananse,AN-C002599,Very Low,1.154249,0.812791,0.827719,0.575375,0.95856,ACTIVE,,,,0
P02600,ananse,AN-C002600,High,0.940194,0.924362,0.946215,0.280202,0.962937,ACTIVE,,,,0
P02601,ananse,AN-C002601,Low,1.366279,1.159247,1.148931,0.276044,0.981266,REDUCED_ACTIVITY,,,,1
P02602,ananse,AN-C002602,Very High,0.754521,1.104792,0.950542,0.159204,0.898565,ACTIVE,,,,1
P02603,ananse,AN-C002603,Very Low,1.477831,0.843819,1.053132,0.760132,0.909515,ACTIVE,,,,0
P02604,ananse,AN-C002604,Moderate,0.718725,0.954193,0.994855,0.78183,0.90215,INACTIVE,,,,0
P02605,ananse,AN-C002605,Moderate,0.942424,0.842344,0.937051,0.381594,0.806835,INACTIVE,S08,Medium,Contextual,0
P02606,ananse,AN-C002606,Moderate,0.738035,1.116307,1.168527,0.904336,0.811959,ACTIVE,,,,1
P02607,ananse,AN-C002607,Low,1.408994,1.058714,0.851054,0.323471,0.888704,REDUCED_ACTIVITY,,,,0
P02608,ananse,AN-C002608,Moderate,0.813963,0.952409,1.177733,0.757413,0.932849,RAMP_UP,,,,0
P02609,ananse,AN-C002609,Moderate,0.929288,1.229854,0.947546,0.767422,0.884753,REDUCED_ACTIVITY,,,,0
P02610,ananse,AN-C002610,High,0.795563,1.064029,0.999513,0.284456,0.783652,ACTIVE,,,,0
P02611,ananse,AN-C002611,Low,1.040295,0.959908,1.099163,0.880607,0.758684,ACTIVE,,,,1
P02612,ananse,AN-C002612,Very High,0.683126,0.929216,0.857871,0.991969,0.888812,ACTIVE,,,,0
P02613,ananse,AN-C002613,Moderate,0.788129,1.126664,0.81965,0.000927,0.905671,REDUCED_ACTIVITY,,,,0
P02614,ananse,AN-C002614,Moderate,0.83495,1.079957,0.861989,0.211922,0.75931,INACTIVE,,,,3
P02615,ananse,AN-C002615,Moderate,0.923607,1.022807,1.133863,0.996467,0.955706,INACTIVE,,,,1
P02616,ananse,AN-C002616,Very High,1.379069,0.800801,1.025946,0.267885,0.756256,ACTIVE,,,,2
P02617,ananse,AN-C002617,Moderate,1.460841,1.229005,1.090593,0.222304,0.796411,ACTIVE,,,,2
P02618,ananse,AN-C002618,Moderate,1.916594,1.133224,1.103731,0.344792,0.964107,ACTIVE,,,,0
P02619,ananse,AN-C002619,High,1.643477,0.85369,1.050638,0.236319,0.759747,ACTIVE,S03,Medium,Contextual,1
P02620,ananse,AN-C002620,Low,1.093042,0.925076,1.152643,0.822144,0.754495,ACTIVE,,,,0
P02621,ananse,AN-C002621,Low,1.012137,0.851701,0.924794,0.844361,0.982815,ACTIVE,,,,0
P02622,ananse,AN-C002622,Very Low,1.073281,1.078285,1.106184,0.251757,0.877741,RAMP_UP,,,,0
P02623,ananse,AN-C002623,Low,0.867122,1.012597,1.060013,0.869465,0.793234,REDUCED_ACTIVITY,,,,0
P02624,ananse,AN-C002624,Moderate,1.438053,0.905569,0.816111,0.340187,0.836984,ACTIVE,S11,Low,Contextual,0
P02625,ananse,AN-C002625,Low,0.571949,1.058903,1.115141,0.199944,0.836421,ACTIVE,,,,0
P02626,ananse,AN-C002626,Low,0.921167,1.069681,1.000509,0.366202,0.901644,ACTIVE,,,,0
P02627,ananse,AN-C002627,Very Low,0.706365,1.190064,1.005414,0.787178,0.872437,ACTIVE,,,,0
P02628,ananse,AN-C002628,Moderate,1.018304,0.991648,1.049432,0.633739,0.94914,ACTIVE,,,,2
P02629,ananse,AN-C002629,Low,1.003322,0.766511,1.124319,0.420752,0.981507,ACTIVE,,,,0
P02630,ananse,AN-C002630,Very Low,1.253995,1.188114,1.139836,0.75701,0.827582,ACTIVE,,,,0
P02631,ananse,AN-C002631,Moderate,1.35052,1.169999,0.845716,0.481089,0.920757,ACTIVE,,,,0
P02632,ananse,AN-C002632,Low,0.825463,0.760207,1.143971,0.707109,0.829319,ACTIVE,,,,0
P02633,ananse,AN-C002633,Moderate,1.536369,0.896791,0.877432,0.588371,0.901038,INACTIVE,,,,0
P02634,ananse,AN-C002634,Moderate,1.437098,0.757223,0.906271,0.105255,0.751358,ACTIVE,,,,2
P02635,ananse,AN-C002635,Low,0.952944,1.234849,0.942224,0.475042,0.852389,RAMP_UP,,,,0
P02636,ananse,AN-C002636,Very Low,0.68622,0.871949,0.910835,0.132462,0.896323,ACTIVE,,,,1
P02637,ananse,AN-C002637,Moderate,1.029884,0.950108,1.003164,0.438893,0.948451,ACTIVE,,,,0
P02638,ananse,AN-C002638,Moderate,0.675007,0.788215,1.144848,0.171341,0.850667,ACTIVE,,,,0
P02639,ananse,AN-C002639,Very Low,1.194895,0.991411,0.813362,0.577411,0.95587,REDUCED_ACTIVITY,,,,1
P02640,ananse,AN-C002640,High,1.134027,1.19593,1.122181,0.965643,0.77576,ACTIVE,,,,1
P02641,ananse,AN-C002641,Low,1.573812,1.177034,0.947412,0.199854,0.827909,ACTIVE,,,,1
P02642,ananse,AN-C002642,Very High,0.957508,0.880566,1.195459,0.522201,0.904808,ACTIVE,,,,2
P02643,ananse,AN-C002643,Very Low,1.064181,0.826283,1.013295,0.71886,0.997538,ACTIVE,S12,Medium,Detectable,0
P02644,ananse,AN-C002644,Very Low,1.252179,0.890633,0.962634,0.889611,0.843791,ACTIVE,,,,0
P02645,ananse,AN-C002645,Low,0.727187,0.916547,0.984077,0.927985,0.760201,ACTIVE,,,,0
P02646,ananse,AN-C002646,High,0.651114,1.10187,1.020932,0.863417,0.775753,ACTIVE,,,,0
P02647,ananse,AN-C002647,High,0.85432,1.178318,1.179925,0.415827,0.795029,ACTIVE,,,,0
P02648,ananse,AN-C002648,High,1.044941,0.868405,1.172434,0.451898,0.928416,REDUCED_ACTIVITY,,,,0
P02649,ananse,AN-C002649,Moderate,1.205342,0.865425,0.940545,0.588306,0.753212,ACTIVE,,,,1
P02650,ananse,AN-C002650,High,1.460367,0.895263,1.086678,0.777015,0.890996,REDUCED_ACTIVITY,,,,0
P02651,ananse,AN-C002651,Low,1.162426,1.075606,0.904902,0.045385,0.842208,ACTIVE,,,,1
P02652,ananse,AN-C002652,Moderate,0.757093,0.880653,0.804878,0.185535,0.912361,ACTIVE,S10,Low,Multi-event,0
P02653,ananse,AN-C002653,Moderate,1.01326,1.154011,1.14995,0.086421,0.993278,ACTIVE,,,,0
P02654,ananse,AN-C002654,Low,1.219678,0.857687,0.894684,0.847141,0.894175,ACTIVE,,,,1
P02655,ananse,AN-C002655,Moderate,1.292425,1.108922,1.032792,0.95008,0.91669,ACTIVE,,,,0
P02656,ananse,AN-C002656,Low,1.227225,0.969422,0.998961,0.406056,0.914767,ACTIVE,,,,0
P02657,ananse,AN-C002657,Moderate,1.094662,0.788371,1.003796,0.254088,0.896964,ACTIVE,,,,0
P02658,ananse,AN-C002658,Low,0.87119,0.756331,1.12694,0.131015,0.942866,ACTIVE,,,,0
P02659,ananse,AN-C002659,Low,1.160923,0.754695,0.934447,0.093121,0.913234,ACTIVE,,,,1
P02660,ananse,AN-C002660,Moderate,1.139059,1.066582,1.11531,0.985841,0.916032,ACTIVE,,,,0
P02661,ananse,AN-C002661,Very Low,0.993912,0.842302,0.973937,0.355284,0.811846,ACTIVE,,,,0
P02662,ananse,AN-C002662,Moderate,1.051011,0.808839,1.1738,0.421034,0.765067,ACTIVE,,,,1
P02663,ananse,AN-C002663,Moderate,1.256396,1.218429,0.944274,0.395405,0.771838,REDUCED_ACTIVITY,,,,2
P02664,ananse,AN-C002664,High,1.009086,1.061243,1.186064,0.10033,0.843822,ACTIVE,,,,0
P02665,ananse,AN-C002665,Low,0.910021,1.246375,0.961344,0.28695,0.809222,ACTIVE,,,,0
P02666,ananse,AN-C002666,Moderate,0.699884,0.777103,0.820728,0.564528,0.914105,REDUCED_ACTIVITY,S15,High,Multi-event,0
P02667,ananse,AN-C002667,High,1.374988,0.966192,0.853333,0.355104,0.96504,ACTIVE,S02,Medium,Multi-event,0
P02668,ananse,AN-C002668,Moderate,0.955363,1.064233,1.070548,0.434233,0.805899,ACTIVE,,,,1
P02669,ananse,AN-C002669,Moderate,1.001081,0.959682,1.090692,0.296059,0.75195,ACTIVE,S12,Low,Multi-event,0
P02670,ananse,AN-C002670,Very Low,1.019552,1.06207,1.145545,0.703661,0.750987,ACTIVE,,,,0
P02671,ananse,AN-C002671,High,0.826439,0.947152,0.812092,0.725803,0.802397,RAMP_UP,,,,1
P02672,ananse,AN-C002672,High,0.694916,1.244978,1.157265,0.232657,0.824412,REDUCED_ACTIVITY,,,,0
P02673,ananse,AN-C002673,Low,0.937842,1.211716,1.192318,0.253838,0.866195,REDUCED_ACTIVITY,,,,0
P02674,ananse,AN-C002674,High,0.985758,0.795477,1.115261,0.912978,0.824691,ACTIVE,,,,0
P02675,ananse,AN-C002675,Moderate,1.24622,1.101346,0.895357,0.775547,0.835379,ACTIVE,,,,1
P02676,ananse,AN-C002676,Very Low,1.406047,0.763933,1.117243,0.074182,0.949312,ACTIVE,,,,0
P02677,ananse,AN-C002677,High,1.137933,0.968821,1.057661,0.442481,0.909428,ACTIVE,,,,0
P02678,ananse,AN-C002678,Low,1.279759,1.151835,1.054097,0.554266,0.966461,ACTIVE,,,,0
P02679,ananse,AN-C002679,Moderate,0.883555,1.03964,1.144802,0.712375,0.94502,ACTIVE,,,,1
P02680,ananse,AN-C002680,High,1.092222,0.930171,1.13081,0.57926,0.965462,REDUCED_ACTIVITY,S02,Medium,Detectable,3
P02681,ananse,AN-C002681,Moderate,1.036189,1.245848,1.00292,0.819069,0.81032,ACTIVE,S04,Medium,Contextual,0
P02682,ananse,AN-C002682,Moderate,0.961339,0.971882,1.09709,0.377077,0.833776,ACTIVE,,,,0
P02683,ananse,AN-C002683,Moderate,1.275704,1.222237,0.823681,0.818972,0.958641,ACTIVE,,,,0
P02684,ananse,AN-C002684,High,0.526065,1.192546,1.015036,0.877842,0.81557,ACTIVE,,,,1
P02685,ananse,AN-C002685,Low,0.815223,1.10217,0.889792,0.677351,0.815712,ACTIVE,,,,0
P02686,ananse,AN-C002686,Very Low,0.986553,1.107165,0.980705,0.548753,0.835094,ACTIVE,,,,1
P02687,ananse,AN-C002687,Very High,1.790776,1.171297,1.123782,0.564809,0.89417,REDUCED_ACTIVITY,,,,3
P02688,ananse,AN-C002688,Low,0.797726,0.944679,1.12078,0.559693,0.781082,ACTIVE,,,,0
P02689,ananse,AN-C002689,Very Low,0.783912,0.891689,0.891623,0.239232,0.87223,ACTIVE,,,,0
P02690,ananse,AN-C002690,High,1.099763,0.965039,1.164375,0.203916,0.837657,ACTIVE,,,,0
P02691,ananse,AN-C002691,Low,1.603564,1.192199,1.190554,0.828241,0.80173,ACTIVE,,,,0
P02692,ananse,AN-C002692,High,1.174003,1.031677,0.850555,0.090956,0.934442,ACTIVE,,,,1
P02693,ananse,AN-C002693,Very Low,0.842292,1.02872,1.009408,0.118815,0.928445,ACTIVE,,,,0
P02694,ananse,AN-C002694,Moderate,0.97465,0.763856,0.950354,0.430893,0.849263,ACTIVE,,,,0
P02695,ananse,AN-C002695,Moderate,1.142176,0.914684,1.119416,0.266581,0.762767,ACTIVE,,,,0
P02696,ananse,AN-C002696,Moderate,0.911987,1.045656,0.82923,0.630176,0.893236,ACTIVE,,,,0
P02697,ananse,AN-C002697,Very Low,0.974818,0.907277,1.197027,0.054226,0.959137,ACTIVE,,,,0
P02698,ananse,AN-C002698,High,2.02192,1.074242,0.960067,0.555105,0.990341,ACTIVE,,,,1
P02699,ananse,AN-C002699,Moderate,1.171818,0.982041,1.088672,0.388161,0.946022,ACTIVE,,,,1
P02700,ananse,AN-C002700,Low,0.730506,0.822608,0.959206,0.277934,0.997977,ACTIVE,,,,0
P02701,ananse,AN-C002701,Low,1.082781,1.123527,0.856544,0.991239,0.809789,ACTIVE,,,,0
P02702,ananse,AN-C002702,Low,1.015626,1.173071,0.817789,0.025397,0.960919,ACTIVE,,,,1
P02703,ananse,AN-C002703,High,1.361323,1.209402,0.997181,0.404161,0.953181,ACTIVE,,,,1
P02704,ananse,AN-C002704,Low,1.304522,0.930952,0.992323,0.700933,0.909514,ACTIVE,,,,1
P02705,ananse,AN-C002705,High,1.30476,1.097939,1.167189,0.210853,0.90145,ACTIVE,,,,1
P02706,ananse,AN-C002706,Very Low,1.177573,1.192601,0.879333,0.049179,0.923482,ACTIVE,,,,1
P02707,ananse,AN-C002707,Low,0.756285,1.217587,0.839044,0.924807,0.83772,REDUCED_ACTIVITY,,,,4
P02708,ananse,AN-C002708,Very Low,0.990455,1.038882,1.130129,0.047485,0.750485,ACTIVE,,,,0
P02709,ananse,AN-C002709,Moderate,0.814024,0.801642,1.137348,0.744748,0.86278,ACTIVE,,,,0
P02710,ananse,AN-C002710,Moderate,1.517027,1.024685,0.803038,0.04008,0.954859,ACTIVE,,,,0
P02711,ananse,AN-C002711,Very Low,0.602611,1.197059,1.107103,0.54389,0.874718,REDUCED_ACTIVITY,,,,1
P02712,ananse,AN-C002712,High,0.6151,0.84467,1.005751,0.118923,0.807564,REDUCED_ACTIVITY,,,,1
P02713,ananse,AN-C002713,Very Low,0.800156,1.061587,0.838087,0.471554,0.920896,ACTIVE,,,,1
P02714,ananse,AN-C002714,High,0.7877,0.931813,0.967046,0.520128,0.882831,REDUCED_ACTIVITY,,,,1
P02715,ananse,AN-C002715,High,0.639686,1.133367,0.968933,0.717398,0.8858,ACTIVE,S09,Low,Detectable,0
P02716,ananse,AN-C002716,Very Low,1.040535,1.084325,1.158143,0.784827,0.947569,ACTIVE,,,,0
P02717,ananse,AN-C002717,Low,0.941968,1.154792,1.099279,0.308644,0.786105,ACTIVE,,,,0
P02718,ananse,AN-C002718,High,0.998167,1.119027,1.159284,0.32441,0.911442,ACTIVE,,,,0
P02719,ananse,AN-C002719,Moderate,1.382502,0.782798,1.152267,0.295586,0.791134,ACTIVE,,,,2
P02720,ananse,AN-C002720,Very High,1.07028,0.77483,1.038389,0.322848,0.776448,ACTIVE,,,,1
P02721,ananse,AN-C002721,Low,1.546311,1.030481,1.094062,0.086765,0.972905,ACTIVE,S02,Medium,Multi-event,3
P02722,ananse,AN-C002722,Low,1.488538,1.014326,0.835874,0.165078,0.818274,ACTIVE,,,,0
P02723,ananse,AN-C002723,Moderate,1.362753,1.249632,0.873968,0.841912,0.930911,ACTIVE,,,,0
P02724,ananse,AN-C002724,Moderate,1.012551,0.758081,0.91399,0.362773,0.86523,ACTIVE,,,,0
P02725,ananse,AN-C002725,Low,1.072565,0.846359,0.961713,0.854246,0.947858,ACTIVE,,,,0
P02726,ananse,AN-C002726,Moderate,0.982996,0.833044,0.933575,0.357378,0.948857,ACTIVE,,,,0
P02727,ananse,AN-C002727,Low,1.058723,0.813535,0.932609,0.47085,0.819779,ACTIVE,,,,0
P02728,ananse,AN-C002728,Moderate,1.945567,1.147006,1.133003,0.316786,0.959298,ACTIVE,,,,0
P02729,ananse,AN-C002729,Very Low,1.32657,1.006018,0.850648,0.732485,0.96288,ACTIVE,,,,1
P02730,ananse,AN-C002730,Moderate,0.748714,1.026329,1.180836,0.825864,0.926462,ACTIVE,,,,0
P02731,ananse,AN-C002731,Very High,1.11705,0.7964,1.118442,0.887421,0.787439,ACTIVE,,,,0
P02732,ananse,AN-C002732,High,0.835714,0.784863,0.818134,0.866217,0.835021,ACTIVE,,,,2
P02733,ananse,AN-C002733,Very Low,0.615162,1.127025,0.932377,0.571158,0.927099,ACTIVE,,,,1
P02734,ananse,AN-C002734,Moderate,0.858572,0.883465,0.803538,0.326487,0.76801,ACTIVE,,,,0
P02735,ananse,AN-C002735,Low,0.886463,0.863067,0.950366,0.65274,0.822548,ACTIVE,,,,1
P02736,ananse,AN-C002736,High,1.180209,0.911492,0.882062,0.954681,0.997031,ACTIVE,,,,0
P02737,ananse,AN-C002737,Low,0.871686,1.136494,1.077658,0.451996,0.916753,ACTIVE,,,,1
